PID,Name,Title,Journal,JournalISSN,JournalEISSN,Year,ContentType,PublicationSubtype,Status,ISI,ScopusId,FridaLevel,nsd,FullTextLink,FreeFulltext,doaj
426134,"Svallhammar, Stig [SHSGSR] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Geografi [7395])","Magplask eller svanhopp i San Francisco? : spårtrafiksystem, kabelspårväg och planeringskatastrofen BART",Geografiska Notiser,0016-724X,0,2010,Övrigt vetenskapligt,NA,published,NA,NA,1,TRUE,NA,NA,FALSE
561030,"Eriksson, Niklas [shnsen10] [0000-0002-3024-8192] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Arkeologi [485]) (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462])",Makalösa Mars - dykarna fann henne till slut,Populär arkeologi,0281-014x,0,2012,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
478532,"Ekdahl, Lars [SHLSEL] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Historia [7402])",Makten och människovärdet : Gruvstrejken 1969 som samhällskritik,Arbetarhistoria :  Meddelande från Arbetarrörelsens Arkiv och Bibliotek,0281-7446,0,2011,Refereegranskat,NA,published,NA,NA,0,TRUE,NA,NA,FALSE
451912,"Sultán Sjöqvist, Madeleine [shmest10] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Religionsvetenskap [7485])",Maktens kvinnor måste anpassa sig : Madeleine Sultán Sjöqvist om en villkorad gemenskap,Sans : existentiellt magasin i upplysningens anda,2000-9690,0,2011,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
456211,"Huss, Markus [shmshs09] [0000-0002-7306-2160] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496], Baltic & East European Graduate School (BEEGS) [483]) (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Litteraturvetenskap [7460])",Male historians in exile : Constantly relating to their background,Baltic Worlds,2000-2955,0,2010,Övrigt vetenskapligt,NA,published,NA,NA,0,TRUE,NA,TRUE,TRUE
504707,"Stacey, N. E.;Van der Kraak, G. J.;Olsén, K. Håkan [SHHNON] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Miljövetenskap [7470]) (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Biologi [7362])",Male primer endocrine responses to preovulatory female cyprinids under natural conditions in Sweden,Journal of Fish Biology,0022-1112,1095-8649,2012,Refereegranskat,NA,published,000298793100010,2-s2.0-84855366610,1,TRUE,NA,NA,FALSE
534580,"Kaun, Anne [shaekn07] [0000-0002-5879-2130] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Medie- och kommunikationsvetenskap [498])",Mapping civic experiences in Estonia,Communications:  the European Journal of Communication Research,0341-2059,1613-4087,2012,Refereegranskat,NA,published,000309034700003,2-s2.0-84870382839,1,TRUE,http://sh.diva-portal.org/smash/get/diva2:534580/FULLTEXT01.pdf,NA,FALSE
483628,"Kulawik, Teresa [SH00TAKK] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Genusvetenskap [7393]) (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496]);Ingbrant, Renata [SHRAIT] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Litteraturvetenskap [7460])",Maria Janion : A Tree Spreading Seads,Baltic Worlds,2000-2955,0,2011,Övrigt vetenskapligt,editorialMaterial,published,NA,NA,0,TRUE,NA,NA,TRUE
628204,"Söderlind, Ulrica [shuasd10] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462]) (Stockholms universitet);Jaramillo, Rubi;Beritashvili, Ioseb (Ilia State University, Tbilisi, Georgia);Donadze, Paata (Ilia State University, Tbilisi, Georgia);Mshvildadze, Madona (Ilia State University, Tbilisi, Georgia);Tskvitinidze, Nikoloz (Ivane State University, Tbilisi, Georgia)",Marinarkeologi i Sverige och Georgien : en projektbeskrivning,Marinarkeologisk tidskrift,1100-9632,0,2010,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
616922,"Hansson, Jim;Lindström, Jens;Olsson, Andreas;Rönnby, Johan [shjnry] [0000-0002-5442-1981] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462]) (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Arkeologi [485])",Maritima Birka : nya undersökningar av vikingastadens hamnområden,Marinarkeologisk tidskrift,1100-9632,0,2010,Övrigt vetenskapligt,NA,published,NA,NA,0,FALSE,NA,NA,FALSE
628193,"Söderlind, Ulrica [shuasd10] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462]) (Stockholms universitet)","Maritime archaeology over borders : the past, present and future",Medelhavsmuseet. Focus on the Mediterranean,1652-4535,0,2011,Övrigt vetenskapligt,NA,published,NA,NA,0,TRUE,NA,TRUE,FALSE
628203,"Söderlind, Ulrica [shuasd10] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462]) (Stockholms universitet) (Ecumba);Beritashvili, Ioseb (Ilia State University, Tbilisi, Georgia) (Ecumba);Donadze, Paata (Ilia State University. Tbilisi, Georgia) (Ecumba);Jaramillo, Rubi (Ecumba);Mshvildadze, Madona (Ilia State University, Tbilisi, Georgia) (Ecumba)",Maritime Archaeology over the Borders : A Project Description,Caucasus Journal of Social Sciences,1512-3677,0,2010,Refereegranskat,NA,published,NA,NA,0,FALSE,NA,TRUE,FALSE
553319,"Eriksson, Niklas [shnsen10] [0000-0002-3024-8192] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Arkeologi [485]) (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462])",Mars - en ny bekantskap!,Marinarkeologisk tidskrift,1100-9632,0,2012,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
442109,"Rosengren, Mats [shmsrn06] (Södertörns högskola [481], Institutionen för kommunikation, medier och it [3000], Retorik [7490])",Martens som Marlow : om Renzo Martens' film <em>Episode III</em>,Ord och bild,0030-4492,1402-2508,2010,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,TRUE,NA,NA,FALSE
872824,"Blomqvist, Håkan [shhnbt] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497]) (Arioso)",Marx på marsch : Finanskris och klimathot öppnar för kommunism – utan förtryck och stalinism,Aftonbladet,1103-9000,0,2012,"Övrig (populärvetenskap, debatt, mm)",newsItem,published,NA,NA,0,FALSE,NA,TRUE,FALSE
579136,"Gentile, Michael [shmlge07] [0000-0001-5224-788X] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508]) (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], SCOHOST (Stockholm Centre on Health of Societies in Transition) [7504])","Mass Privatisation, Unemployment and Mortality",Europe-Asia Studies,0966-8136,1465-3427,2012,Refereegranskat,NA,published,000304168500008,2-s2.0-84862065839,1,TRUE,NA,NA,FALSE
380670,"Götz, Norbert [shntgz10] [0000-0002-8788-101X] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497])",Matts Mattson Paavola knows Elihu Burritt” : A Transnational Perspective on Nineteenth-Century Peace Activism in Northern Europe,Peace and Change,0149-0508,1468-0130,2010,Refereegranskat,NA,published,NA,NA,1,TRUE,NA,NA,FALSE
378167,"Awebro, Kenneth [shkhao] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Historia [7402])",Med Framnäs tegelbruk i centrum,Årsbok,1404-3890,0,2010,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
931144,"Jungar, Ann-Cathrine [sh01aejr] [0000-0002-7203-9495] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Statsvetenskap [7516])",Med nationen och kulturen som retorisk idé,Svenska Dagbladet,0,0,2011,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,TRUE,FALSE
380862,"Nilsson, Torbjörn [shtnnn] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497])",Med rötterna i jorden : partiernas historia: Centerpartiet,Populär historia,1102-0822,0,2010,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
575254,"Kaun, Anne [shaekn07] [0000-0002-5879-2130] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Medie- och kommunikationsvetenskap [498]);Stiernstedt, Fredrik [shfkst04] [0000-0002-5247-8212] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Medie- och kommunikationsvetenskap [498])",Media Memories: The Case of Youth Radio DT64,Participations,1749-8716,1749-8716,2012,Refereegranskat,NA,published,NA,NA,0,TRUE,http://sh.diva-portal.org/smash/get/diva2:575254/FULLTEXT02.pdf,NA,FALSE
550386,"Bolin, Göran [shgnbn] [0000-0003-0216-8862] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Medie- och kommunikationsvetenskap [498])","Medieforskningens möjligheter : Fältdominans, gränsöverskridanden och konsolidering inom medie- och kommunikationsvetenskapen",Nordicom Information,0349-5949,0,2010,Övrigt vetenskapligt,NA,published,NA,NA,1,TRUE,http://sh.diva-portal.org/smash/get/diva2:550386/FULLTEXT02.pdf,NA,FALSE
378763,"Fornäs, Johan [shjnfs09] [0000-0002-9419-4883] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Medie- och kommunikationsvetenskap [498]);Andersson, Magnus",Mediekulturperspektivets möjligheter : ett samtal i kulturaliseringens tecken,Nordicom Information,0349-5949,0,2010,Övrigt vetenskapligt,NA,published,NA,NA,1,TRUE,NA,NA,FALSE
444525,"Bergman, Mats [shmsbn05] [0000-0001-5026-9479] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Nationalekonomi [7477]);Coate, Malcolm B.;Jakobsson, Maria;Ulrick, Shawn W.",Merger Control in the European Union and The United States : Just the Facts,European Competition Journal,1744-1056,1757-8396,2011,Refereegranskat,NA,published,NA,NA,1,TRUE,NA,NA,FALSE
583988,"Karlholm, Dan [shdnkm03] [0000-0002-3154-9552] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Konstvetenskap [7456])","Misery, Beauty, and Other Issues : Linda Nochlin in Conversation with Dan Karlholm",The Art Bulletin,0004-3079,1559-6478,2012,Övrigt vetenskapligt,editorialMaterial,published,000305107500003,2-s2.0-84863793405,2,TRUE,NA,NA,FALSE
517051,"Karabag, Solmaz Filiz [shfzkg10] [0000-0002-3863-1073] (Södertörns högskola [481], Institutionen för ekonomi och företagande [491], Turismvetenskap [7523])",Mobile communications in Turkey : from first mover advantages to management capabilities,Info,1463-6697,1465-9840,2011,Refereegranskat,NA,published,NA,2-s2.0-79952293514,1,TRUE,NA,NA,FALSE
708615,"Quirico, Monica [shmaqo07] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497])",Model or utopia? : The meidner plan and Sweden in Italy's political and trade unionist debate (1975-1984),Scandinavian Journal of History,0346-8755,1502-7716,2012,Refereegranskat,NA,published,000315716200005,2-s2.0-84871339463,1,TRUE,NA,NA,FALSE
745653,"Zakharov, Nikolay [shnyzv08] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508])",Modernization as representation : The Russian case = Модернизация как социальная репрезентация: случай России,The Journal of Sociology and Social Anthropology,1029-8053,0,2012,Refereegranskat,NA,published,NA,NA,0,FALSE,NA,NA,FALSE
550639,"Wouters, Johanna [shjaws10] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Miljövetenskap [7470]);Janson, Sven (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Miljövetenskap [7470]);Luskova, Vera;Olsén, K. Håkan [SHHNON] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Miljövetenskap [7470]) (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Biologi [7362])",Molecular identification of hybrids of the invasive gibel carp Carassius auratus gibelio and crucian carp Carassius carassius in Swedish waters,Journal of Fish Biology,0022-1112,1095-8649,2012,Refereegranskat,NA,published,000304808400013,2-s2.0-84861728791,1,TRUE,NA,NA,FALSE
559046,"Wallenstein, Sven-Olov [shsvwn02] [0000-0002-6968-3693] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Filosofi [7384])",Montesquieu och smakens geografi,Paletten,0031-0352,0,2012,Övrigt vetenskapligt,NA,published,NA,NA,0,FALSE,NA,NA,FALSE
573874,"Jacobsson, Kerstin [SHKEJA] [0000-0003-2179-4981] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508]);Lindblom, Jonas (Mälardalens högskola)",Moral reflexivity and dramaturgical action in social movement activism : The case of the Plowshares and Animal Rights Sweden,Social Movement Studies,1474-2837,1474-2829,2012,Refereegranskat,NA,published,000209054300003,2-s2.0-84857252009,1,TRUE,NA,NA,FALSE
536539,"Vigsø, Orla [shoavo06] (Södertörns högskola [481], Institutionen för kommunikation, medier och it [3000], Retorik [7490])",Moralpolitik og marketing – Dansk Folkepartis brug af pressemeddelelser,Mediekultur,0900-9671,1901-9726,2012,Refereegranskat,NA,published,NA,NA,1,TRUE,NA,NA,TRUE
483060,"Casula Vifell, Åsa [shaavl03] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497]);Sjögren, Ebba","More Knowledge, Better Government? : Consequences of Knowledge-Based Decision Making in Swedish Pharmaceutical Benefits","Governance. An International Journal of Policy, Administration and Institutions",0952-1895,1468-0491,2011,Refereegranskat,NA,published,000285761000005,2-s2.0-78650407024,2,TRUE,NA,NA,FALSE
477059,"Van Raalte, AA;Kunst, AE;Deboosere, P;Leinsalu, Mall [SH99MLLU] [0000-0003-4453-4760] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508]) (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], SCOHOST (Stockholm Centre on Health of Societies in Transition) [7504]) (The National Institute for Health Development, Tallinn, Estonia);Lundberg, O;Martikainen, P;Strand, BH;Artnik, B;Wojtyniak, B;Mackenbach, JP",More variation in lifespan in lower educated groups : evidence from 10 European countries,International Journal of Epidemiology,0300-5771,1464-3685,2011,Refereegranskat,NA,published,000297868500031,2-s2.0-83455216213,2,TRUE,NA,NA,FALSE
435675,"Werner, Ann [shwran08] [0000-0002-2540-8497] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Genusvetenskap [7393])",Musikstil och status,I & M : invandrare & minoriteter,1404-6857,0,2011,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
581264,"Ullgren, Peter [shprun10] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Historia [7402])",Myt och verklighet i frimurarnas historia,Kurage - Idétidskrift för det civila samhället,2001-175X,0,2012,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
416948,"Bornemark, Jonna [SH01JABK] [0000-0003-1841-3922] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Centrum för praktisk kunskap [5550])",Mätbarhetens gränser,Insikten,1400-0938,0,2010,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
602301,"Sandomirskaja, Irina [shiasa] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496])","Naivnie pis'mo pjatnadtsat' let spustja, ili Na snert' soavtora",Neprikosnovennyj zapas,0869-6365,0,2012,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,TRUE,NA,NA,FALSE
444029,"Vigsö, Orla [shoavo06] (Södertörns högskola [481], Institutionen för kommunikation, medier och it [3000], Retorik [7490])","Naming is Framing : Swine Flu, New Flu, and A(H1N1)",OBS - Observatorio,1646-5954,1646-5954,2010,Refereegranskat,NA,published,NA,NA,1,TRUE,NA,NA,TRUE
585103,"Bassin, Mark [shmkbn10] [0000-0001-5692-4171] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496]) (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Idéhistoria [7356])",National Metanarratives after Communism,Eurasian geography and economics,1538-7216,1938-2863,2012,Refereegranskat,NA,published,000311807500001,2-s2.0-84870654545,1,TRUE,NA,NA,FALSE
810191,"Holmén, Janne [shjehn08] [0000-0003-2449-4888] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497])",Nation-Building in Kenyan Secondary School textbooks,Education Inquiry,2000-4508,0,2011,Refereegranskat,NA,published,NA,NA,0,FALSE,NA,TRUE,FALSE
